Date,Open,High,Low,Close,Volume,Adj Close
2011-07-28,1140.0,1144.9,1120.3,1129.55,2046900,1060.607
2011-07-29,1133.0,1142.0,1121.65,1137.0,859500,1067.6019999999999
2011-08-01,1142.4,1149.9,1125.1,1135.25,991100,1065.9589999999998
2011-08-02,1130.5,1134.0,1122.25,1130.65,1012600,1061.64
2011-08-03,1120.0,1125.7,1095.35,1110.35,1532100,1042.579
2011-08-04,1110.05,1119.5,1091.1,1095.85,1524600,1028.964
2011-08-05,1073.15,1074.0,1028.0,1057.95,2634600,993.377
2011-08-08,1011.2,1033.35,996.6,1005.35,3274600,943.988
2011-08-09,965.0,985.2,947.7,964.8,4079600,905.913
2011-08-10,999.0,1012.0,973.8,984.05,2974500,923.988
2011-08-11,980.0,983.4,963.0,978.35,1450200,918.6360000000001
2011-08-12,990.55,991.9,937.5,947.15,2084500,889.34
2011-08-16,967.0,978.35,956.05,973.6,1491700,914.176
2011-08-17,974.5,1009.4,970.0,999.9,2278900,938.87
2011-08-18,1005.9,1009.3,958.0,962.35,1809900,903.612
2011-08-19,943.0,946.95,905.0,928.95,2721800,872.2510000000001
2011-08-22,929.0,930.0,902.0,918.05,1764400,862.0160000000001
2011-08-23,920.85,988.0,920.35,981.6,2437300,921.687
2011-08-24,978.0,978.0,955.0,962.6,1597300,903.847
2011-08-25,969.7,973.0,938.0,950.4,2222700,892.3919999999999
2011-08-26,951.1,969.5,940.0,948.45,1792400,890.561
2011-08-29,964.1,1024.0,964.1,1019.6,2795200,957.368
2011-08-30,1030.0,1050.3,1024.15,1045.0,2981800,981.2180000000001
2011-09-02,1073.0,1074.75,1012.0,1022.1,2206700,959.715
2011-09-05,1015.8,1033.2,998.45,1027.7,1894800,964.9739999999999
2011-09-06,1018.0,1042.0,1005.0,1033.9,2381600,970.795
2011-09-07,1034.1,1050.0,1025.0,1031.0,2216000,968.072
2011-09-08,1033.0,1054.95,1029.0,1036.05,2446300,972.814
2011-09-09,1040.0,1051.6,1010.65,1016.05,2531300,954.035
2011-09-12,1000.0,1003.85,978.65,985.7,1648500,925.5369999999999
2011-09-13,997.8,1024.0,988.75,993.75,1899100,933.096
2011-09-14,1001.0,1029.0,993.75,1015.1,2372800,953.143
2011-09-15,1028.0,1045.8,1010.0,1041.75,1926100,978.166
2011-09-16,1048.0,1072.4,1021.3,1027.75,2328200,965.0210000000001
2011-09-19,1021.5,1032.5,1012.5,1018.05,1120100,955.913
2011-09-20,1022.1,1064.0,1022.1,1057.95,1743900,993.377
2011-09-21,1067.95,1067.95,1036.9,1043.5,1370300,979.809
2011-09-22,1023.0,1034.0,986.2,994.4,1570700,933.706
2011-09-23,988.0,1015.0,982.25,990.3,2282100,929.8560000000001
2011-09-26,996.0,1008.0,969.0,996.95,1694200,936.1010000000001
2011-09-27,1013.8,1045.0,1006.0,1040.55,1982200,977.039
2011-09-28,1048.5,1064.7,1037.0,1047.9,2212500,983.941
2011-09-29,1043.25,1068.0,1035.7,1061.45,2690100,996.664
2011-09-30,1049.9,1064.0,1033.1,1037.3,1345500,973.988
2011-10-03,1020.0,1049.9,1015.3,1043.3,1974600,979.622
2011-10-04,1038.4,1059.0,1029.1,1045.95,2359100,982.11
2011-10-05,1054.5,1063.0,1041.0,1043.55,1707600,979.8560000000001
2011-10-07,1075.1,1077.8,1037.5,1048.55,2542900,984.551
2011-10-10,1048.0,1074.0,1048.0,1064.7,1927400,999.715
2011-10-11,1075.0,1078.0,1034.5,1040.85,2238100,977.321
2011-10-12,1066.0,1089.4,1062.0,1079.05,2935800,1013.19
2011-10-13,1096.5,1104.95,1080.1,1092.75,2704400,1026.053
2011-10-14,1089.4,1140.75,1088.9,1134.25,3355000,1065.02
2011-10-17,1151.5,1154.0,1111.3,1120.25,2179300,1051.875
2011-10-18,1062.0,1064.25,1020.5,1033.55,6003300,970.467
2011-10-19,1043.0,1054.4,1035.2,1048.95,1913700,984.927
2011-10-20,1036.0,1047.0,1030.3,1044.9,1122700,981.1239999999999
2011-10-21,1054.9,1060.0,1043.0,1049.85,1230500,985.7719999999999
2011-10-24,1060.0,1092.3,1059.5,1079.75,1635800,1013.847
2011-10-25,1089.0,1107.0,1071.45,1098.65,2079300,1034.4669999999999
2011-10-26,1105.0,1110.0,1093.35,1095.9,205900,1031.878
2011-10-28,1129.0,1139.1,1111.0,1121.5,1629500,1055.983
2011-10-31,1120.0,1132.0,1112.0,1115.8,889300,1050.616
2011-11-01,1108.0,1123.0,1096.25,1108.45,729100,1043.695
2011-11-02,1101.25,1121.85,1100.0,1106.85,775400,1042.188
2011-11-03,1097.8,1109.4,1087.0,1105.0,945600,1040.4460000000001
2011-11-04,1121.0,1125.0,1087.2,1099.8,1358000,1035.55
2011-11-08,1096.0,1114.8,1096.0,1105.25,846000,1040.682
2011-11-09,1110.0,1146.0,1106.3,1122.95,1960900,1057.348
2011-11-11,1110.0,1141.0,1107.25,1131.0,1814700,1064.928
2011-11-14,1140.0,1156.0,1124.5,1128.4,1164500,1062.479
2011-11-15,1125.05,1138.95,1120.0,1124.4,734200,1058.713
2011-11-16,1126.0,1132.8,1105.2,1117.25,935800,1051.981
2011-11-17,1115.0,1123.5,1107.6,1115.15,695900,1050.003
2011-11-18,1105.75,1109.8,1076.3,1086.6,1394700,1023.1210000000001
2011-11-21,1085.0,1088.3,1060.1,1067.2,1435800,1004.855
2011-11-22,1068.9,1095.0,1057.0,1081.85,1861700,1018.6489999999999
2011-11-23,1081.95,1081.95,1041.0,1062.3,1177800,1000.2410000000001
2011-11-24,1062.0,1096.4,1045.0,1091.8,1883400,1028.018
2011-11-25,1085.0,1087.9,1057.1,1063.9,1070300,1001.747
2011-11-28,1077.95,1096.0,1074.0,1088.5,752200,1024.91
2011-11-29,1093.0,1105.9,1086.2,1093.3,1277300,1029.43
2011-11-30,1081.15,1122.95,1081.15,1115.55,1740800,1050.38
2011-12-01,1140.0,1148.55,1126.2,1134.8,1240700,1068.506
2011-12-02,1134.85,1185.0,1129.6,1178.0,1984400,1109.182
2011-12-05,1172.5,1183.9,1162.55,1180.95,765200,1111.9589999999998
2011-12-06,1180.95,1180.95,1180.95,1180.95,0,1111.9589999999998
2011-12-07,1180.0,1192.9,1173.6,1179.55,1318700,1110.641
2011-12-08,1170.0,1189.0,1167.15,1177.6,1663200,1108.805
2011-12-09,1161.0,1182.8,1161.0,1172.4,1381600,1103.9089999999999
2011-12-12,1176.0,1190.0,1155.1,1180.35,1586000,1111.394
2011-12-13,1175.0,1196.9,1166.65,1178.7,1637200,1109.8410000000001
2011-12-14,1180.5,1189.0,1170.0,1182.45,1673000,1113.372
2011-12-15,1179.7,1189.9,1154.6,1182.5,1834600,1113.4189999999999
2011-12-16,1176.55,1182.55,1132.3,1146.3,1775400,1079.3339999999998
2011-12-19,1139.0,1157.4,1114.4,1143.65,1833800,1076.839
2011-12-20,1145.35,1151.1,1128.25,1133.35,904600,1067.14
2011-12-21,1150.0,1166.0,1122.45,1158.7,1558400,1091.009
2011-12-22,1152.0,1163.85,1134.25,1151.7,1043100,1084.4180000000001
2011-12-23,1151.0,1162.0,1139.1,1157.15,789200,1089.55
2011-12-26,1157.15,1190.2,1153.5,1188.4,1114600,1118.974
2011-12-27,1185.4,1190.0,1170.0,1179.45,491900,1110.547
2011-12-28,1178.7,1183.55,1165.9,1169.2,598900,1100.896
2011-12-29,1163.5,1178.1,1159.5,1165.7,792800,1097.6
2011-12-30,1178.0,1182.5,1156.5,1160.65,772700,1092.845
2012-01-02,1161.0,1185.95,1153.0,1178.6,1124200,1109.747
2012-01-03,1183.25,1209.9,1180.0,1197.6,1354400,1127.637
2012-01-04,1204.9,1205.0,1169.3,1173.0,1193300,1104.474
2012-01-05,1172.8,1185.0,1167.35,1172.0,1273600,1103.532
2012-01-06,1166.0,1188.35,1156.8,1169.4,1059800,1101.0839999999998
2012-01-09,1171.0,1179.7,1165.25,1171.35,754500,1102.92
2012-01-10,1175.0,1185.5,1158.5,1165.4,1795800,1097.318
2012-01-11,1171.4,1175.0,1133.15,1137.0,2837600,1070.577
2012-01-12,1101.0,1115.0,1068.65,1089.5,4764300,1025.8519999999999
2012-01-13,1097.15,1103.35,1073.0,1085.75,2009900,1022.321
2012-01-16,1084.0,1114.0,1078.9,1109.4,1523600,1044.589
2012-01-17,1119.9,1124.7,1094.0,1103.95,1852100,1039.458
2012-01-18,1080.0,1096.3,1045.3,1076.15,5832700,1013.2819999999999
2012-01-19,1087.0,1088.9,1065.4,1075.55,2081600,1012.717
2012-01-20,1079.95,1090.95,1073.0,1079.5,1286300,1016.436
2012-01-23,1086.0,1091.45,1074.15,1077.7,1065200,1014.7410000000001
2012-01-24,1088.0,1095.0,1078.0,1088.7,1320600,1025.099
2012-01-25,1094.9,1109.95,1091.05,1098.0,2922600,1036.712
2012-01-26,1098.0,1098.0,1098.0,1098.0,0,1036.712
2012-01-27,1105.0,1120.55,1100.1,1108.75,2604800,1046.862
2012-01-30,1102.5,1118.95,1100.75,1111.75,1297700,1049.695
2012-01-31,1113.0,1135.9,1113.0,1132.4,1769000,1069.192
2012-02-01,1129.4,1135.0,1108.25,1128.7,1144400,1065.698
2012-02-02,1136.0,1152.65,1130.3,1148.0,1693000,1083.921
2012-02-03,1145.0,1176.0,1141.0,1171.55,1388700,1106.157
2012-02-06,1183.7,1200.05,1173.35,1193.85,1713500,1127.212
2012-02-07,1209.7,1209.7,1191.9,1198.0,1703800,1131.13
2012-02-08,1216.4,1226.85,1211.0,1219.65,1813500,1151.572
2012-02-09,1211.1,1232.0,1188.0,1228.6,1519000,1160.022
2012-02-10,1228.0,1238.0,1212.0,1233.4,1162100,1164.5539999999999
2012-02-13,1222.2,1237.95,1214.0,1225.7,815800,1157.2839999999999
2012-02-14,1225.0,1229.55,1215.0,1220.0,913300,1151.902
2012-02-15,1227.15,1248.8,1219.5,1241.6,1083500,1172.297
2012-02-16,1238.0,1242.0,1218.0,1225.35,943300,1156.954
2012-02-17,1234.85,1254.0,1221.0,1228.75,2048200,1160.164
2012-02-20,1228.75,1228.75,1228.75,1228.75,0,1160.164
2012-02-21,1223.55,1240.0,1204.75,1237.05,1244700,1168.001
2012-02-22,1235.0,1266.85,1229.0,1252.35,1570900,1182.447
2012-02-23,1249.05,1274.9,1244.0,1259.8,2043400,1189.481
2012-02-24,1259.0,1280.85,1257.25,1270.0,1173200,1199.111
2012-02-27,1279.0,1279.95,1245.6,1252.05,930600,1182.163
2012-02-28,1255.25,1260.4,1219.1,1226.55,1986700,1158.087
2012-02-29,1240.0,1240.0,1212.25,1221.95,1530100,1153.743
2012-03-01,1223.0,1226.95,1210.05,1219.6,784200,1151.525
2012-03-02,1226.0,1227.0,1207.0,1217.25,1154600,1149.306
2012-03-05,1214.0,1222.45,1201.0,1207.3,770400,1139.911
2012-03-06,1203.0,1221.3,1189.0,1202.0,858800,1134.907
2012-03-07,1195.0,1206.0,1186.55,1192.85,972800,1126.268
2012-03-08,1219.6,1219.6,1219.6,1219.6,0,1151.525
2012-03-09,1227.0,1227.0,1202.95,1208.55,1112800,1141.0910000000001
2012-03-12,1215.9,1218.85,1183.2,1189.05,1120100,1122.68
2012-03-13,1190.0,1214.95,1190.0,1197.0,1246200,1130.1860000000001
2012-03-14,1210.1,1214.0,1151.0,1154.55,4032600,1090.106
2012-03-15,1159.0,1170.95,1145.0,1163.7,2142100,1098.745
2012-03-16,1169.95,1180.0,1158.0,1169.55,1027300,1104.268
2012-03-19,1169.55,1169.55,1111.8,1122.0,2566400,1059.372
2012-03-20,1129.0,1145.0,1120.0,1134.85,1841600,1071.505
2012-03-21,1136.95,1179.8,1136.55,1175.75,2276600,1110.122
2012-03-22,1174.7,1189.7,1160.0,1167.75,1710800,1102.569
2012-03-23,1175.0,1191.9,1164.8,1184.65,1579200,1118.525
2012-03-26,1177.0,1185.0,1154.0,1161.6,1526600,1096.762
2012-03-27,1173.0,1179.65,1151.95,1174.75,794100,1109.178
2012-03-28,1174.0,1174.65,1154.45,1165.1,1025500,1100.067
2012-03-29,1151.0,1164.0,1132.4,1141.2,1340600,1077.501
2012-03-30,1145.5,1175.75,1145.5,1168.8,1271600,1103.56
2012-04-02,1170.0,1199.0,1170.0,1194.25,1163400,1127.59
2012-04-03,1200.2,1207.35,1175.3,1178.0,1134500,1112.247
2012-04-04,1169.0,1189.8,1167.0,1178.45,1082500,1112.671
2012-04-05,1178.45,1178.45,1178.45,1178.45,0,1112.671
2012-04-06,1178.45,1178.45,1178.45,1178.45,0,1112.671
2012-04-09,1170.0,1188.0,1158.25,1164.1,788300,1099.122
2012-04-10,1166.3,1175.65,1152.25,1156.2,766400,1091.663
2012-04-11,1149.7,1155.0,1135.2,1138.1,890700,1074.5739999999998
2012-04-12,1140.25,1148.0,1129.1,1131.65,1057300,1068.484
2012-04-13,1091.35,1104.7,1061.25,1068.35,4497300,1008.717
2012-04-16,1065.25,1074.3,1053.3,1069.75,2508000,1010.039
2012-04-17,1085.0,1094.95,1073.8,1090.85,1236800,1029.961
2012-04-18,1100.0,1114.7,1093.85,1097.55,1441100,1036.287
2012-04-19,1100.9,1106.8,1091.1,1102.95,883700,1041.386
2012-04-20,1093.25,1107.95,1077.4,1088.45,1225000,1027.695
2012-04-23,1093.95,1102.4,1047.65,1064.25,1421900,1004.846
2012-04-24,1122.0,1205.0,1117.3,1194.2,9056800,1127.542
2012-04-25,1189.0,1190.0,1167.5,1171.05,2708900,1105.685
2012-04-26,1170.0,1201.9,1164.5,1194.65,2738100,1127.9669999999999
2012-04-27,1190.0,1212.0,1190.0,1204.0,1855500,1136.795
2012-04-30,1204.0,1250.0,1204.0,1246.6,2302400,1177.018
2012-05-01,1250.0,1250.0,1250.0,1250.0,0,1180.228
2012-05-02,1242.1,1274.4,1242.1,1267.25,1990700,1196.515
2012-05-03,1262.7,1284.1,1258.55,1279.5,1679400,1208.0810000000001
2012-05-04,1280.0,1295.25,1263.05,1276.8,1785800,1205.532
2012-05-07,1260.0,1278.5,1248.4,1273.25,1313800,1202.18
2012-05-08,1225.0,1234.7,1195.65,1200.7,4815700,1133.68
2012-05-09,1195.0,1234.6,1194.1,1225.55,4635700,1157.143
2012-05-10,1225.55,1241.8,1225.0,1232.55,1496300,1163.752
2012-05-11,1224.0,1236.9,1221.2,1230.75,1372500,1162.052
2012-05-14,1227.3,1234.0,1220.0,1225.95,1286800,1157.52
2012-05-15,1224.0,1233.0,1219.8,1226.3,937700,1157.851
2012-05-16,1220.0,1241.9,1206.75,1223.4,2283900,1155.113
2012-05-17,1222.0,1235.0,1199.05,1222.0,2068700,1153.7910000000002
2012-05-18,1204.8,1224.9,1202.65,1210.65,1328300,1143.0739999999998
2012-05-21,1211.0,1225.0,1204.05,1209.2,1113500,1141.705
2012-05-22,1221.0,1240.0,1213.0,1224.05,1180400,1155.726
2012-05-23,1233.0,1235.55,1214.1,1225.15,1081400,1156.765
2012-05-24,1225.0,1228.95,1207.1,1221.45,602800,1153.271
2012-05-25,1212.1,1225.0,1209.1,1220.8,457500,1152.6580000000001
2012-05-28,1224.0,1230.0,1215.05,1224.7,395000,1156.34
2012-05-29,1228.0,1248.0,1218.4,1240.35,787500,1171.116
2012-05-30,1231.25,1257.0,1231.25,1240.55,790700,1171.305
2012-05-31,1221.0,1255.9,1221.0,1245.35,2205800,1175.837
2012-06-01,1240.0,1245.0,1218.5,1224.6,739700,1156.246
2012-06-04,1210.0,1216.0,1196.2,1213.25,602200,1145.529
2012-06-05,1214.0,1230.9,1214.0,1226.5,1031600,1158.039
2012-06-06,1230.0,1263.75,1229.1,1251.15,1645900,1181.3139999999999
2012-06-07,1247.0,1249.9,1231.55,1240.2,1074800,1178.51
2012-06-08,1231.2,1242.6,1224.15,1230.9,1200100,1169.673
2012-06-11,1233.0,1246.05,1227.1,1233.55,772500,1172.191
2012-06-12,1221.1,1253.0,1221.1,1248.1,546000,1186.017
2012-06-13,1249.0,1260.0,1242.6,1250.4,725400,1188.203
2012-06-14,1249.0,1261.5,1245.0,1254.0,735500,1191.624
2012-06-15,1254.05,1280.0,1249.0,1272.45,993000,1209.156
2012-06-18,1276.0,1286.35,1250.0,1257.15,747600,1194.617
2012-06-19,1256.9,1279.25,1255.1,1273.95,884500,1210.5819999999999
2012-06-20,1274.0,1274.0,1243.3,1252.8,876800,1190.484
2012-06-21,1245.05,1252.0,1209.0,1224.05,2077900,1163.164
2012-06-22,1214.25,1239.9,1214.25,1233.45,959700,1172.096
2012-06-25,1237.0,1238.5,1211.0,1216.75,794300,1156.2269999999999
2012-06-26,1217.5,1237.0,1217.05,1235.1,554800,1173.664
2012-06-27,1236.25,1258.8,1236.25,1246.7,1152900,1184.687
2012-06-28,1246.95,1263.9,1236.25,1258.85,947100,1196.233
2012-06-29,1263.35,1287.0,1262.9,1277.45,995000,1213.907
2012-07-02,1279.0,1279.0,1256.45,1259.45,1055500,1196.803
2012-07-03,1265.0,1269.8,1230.3,1239.4,1113600,1177.75
2012-07-04,1243.5,1249.5,1231.55,1247.85,650900,1185.78
2012-07-05,1247.85,1247.85,1235.2,1240.6,760400,1178.89
2012-07-06,1240.0,1252.8,1227.0,1247.75,964900,1185.685
2012-07-09,1245.0,1264.55,1243.35,1259.4,956300,1196.755
2012-07-10,1265.0,1270.25,1249.55,1261.7,1258700,1198.941
2012-07-11,1253.25,1274.5,1253.25,1258.3,1017200,1195.71
2012-07-12,1225.0,1250.0,1219.3,1236.0,3929500,1174.519
2012-07-13,1273.8,1284.0,1243.0,1249.4,3608500,1187.253
2012-07-16,1249.0,1259.25,1202.9,1207.35,1810300,1147.2939999999999
2012-07-17,1218.0,1224.0,1175.2,1185.9,3191900,1126.911
2012-07-18,1195.0,1204.4,1178.5,1195.3,1487600,1135.844
2012-07-19,1203.0,1210.0,1195.25,1201.0,667600,1141.26
2012-07-20,1201.0,1228.0,1200.3,1223.05,1689100,1162.213
2012-07-23,1208.0,1227.2,1201.0,1214.25,1451500,1156.688
2012-07-24,1208.1,1218.65,1197.1,1209.15,824000,1151.83
2012-07-25,1204.0,1217.0,1196.9,1213.15,833000,1155.641
2012-07-26,1213.0,1221.0,1190.2,1198.45,1472800,1141.637
2012-07-27,1215.0,1230.2,1203.25,1225.3,921400,1167.215
2012-07-30,1234.9,1242.85,1214.55,1231.0,1312800,1172.644
2012-07-31,1235.0,1249.25,1226.25,1243.65,989900,1184.695
2012-08-01,1238.1,1244.8,1222.1,1224.65,647800,1166.595
2012-08-02,1229.95,1236.7,1222.0,1232.8,475500,1174.359
2012-08-03,1228.0,1240.25,1218.1,1236.9,488800,1178.265
2012-08-06,1245.0,1248.0,1225.2,1228.9,507700,1170.644
2012-08-07,1239.0,1266.2,1234.65,1264.05,1049500,1204.128
2012-08-08,1265.0,1266.65,1246.4,1249.2,821500,1189.982
2012-08-09,1250.25,1267.85,1250.25,1258.15,564700,1198.507
2012-08-10,1256.0,1285.0,1255.75,1280.05,1541100,1219.369
2012-08-13,1279.1,1279.1,1257.25,1266.3,714000,1206.271
2012-08-14,1260.0,1273.25,1259.25,1268.4,568400,1208.271
2012-08-15,1268.4,1268.4,1268.4,1268.4,0,1208.271
2012-08-16,1270.15,1271.55,1252.1,1263.55,894100,1203.651
2012-08-17,1265.05,1284.5,1264.0,1278.6,643700,1217.988
2012-08-20,1278.6,1278.6,1278.6,1278.6,0,1217.988
2012-08-21,1279.9,1305.0,1277.1,1298.65,1025700,1237.087
2012-08-22,1295.9,1309.0,1288.1,1291.65,567000,1230.4189999999999
2012-08-23,1291.75,1326.0,1291.75,1323.45,1168600,1260.712
2012-08-24,1320.0,1328.4,1313.0,1322.85,789400,1260.14
2012-08-27,1316.2,1330.9,1315.0,1320.45,483600,1257.854
2012-08-28,1326.95,1354.65,1315.0,1350.9,1133100,1286.861
2012-08-29,1350.0,1358.0,1335.0,1343.3,1069600,1279.621
2012-08-30,1339.9,1388.8,1323.4,1367.15,1666700,1302.34
2012-08-31,1357.0,1359.0,1334.65,1343.75,886900,1280.049
2012-09-03,1350.0,1354.9,1333.0,1337.85,611900,1274.4289999999999
2012-09-04,1332.9,1347.0,1322.05,1340.85,754000,1277.287
2012-09-05,1339.5,1371.0,1332.0,1364.5,1014400,1299.816
2012-09-06,1364.1,1379.9,1353.65,1375.6,1145800,1310.39
2012-09-07,1390.0,1396.8,1378.9,1386.7,1318300,1320.963
2012-09-10,1383.2,1383.9,1365.95,1371.45,738000,1306.4360000000001
2012-09-11,1369.0,1395.6,1364.05,1392.65,637000,1326.631
2012-09-12,1396.95,1421.0,1389.9,1414.9,1057200,1347.8270000000002
2012-09-13,1413.0,1423.95,1409.55,1417.7,940600,1350.494
2012-09-14,1428.0,1439.8,1402.15,1413.1,1407400,1346.112
2012-09-17,1418.25,1421.55,1335.5,1342.1,2547100,1278.478
2012-09-18,1345.0,1345.0,1292.55,1299.8,3610100,1238.183
2012-09-19,1299.8,1299.8,1299.8,1299.8,0,1238.183
2012-09-20,1295.0,1336.9,1291.6,1322.0,2021200,1259.3310000000001
2012-09-21,1324.9,1332.3,1298.3,1304.05,2123800,1242.231
2012-09-24,1310.0,1313.0,1277.0,1289.45,2468500,1228.323
2012-09-25,1290.1,1309.75,1282.3,1293.2,1911800,1231.896
2012-09-26,1295.2,1305.0,1282.0,1285.6,1646400,1224.656
2012-09-27,1280.1,1299.5,1261.1,1271.55,2802600,1211.272
2012-09-28,1278.8,1305.0,1276.5,1295.9,1456400,1234.468
2012-10-01,1295.0,1309.8,1293.05,1302.95,897800,1241.184
2012-10-02,1302.95,1302.95,1302.95,1302.95,0,1241.184
2012-10-03,1301.0,1325.0,1301.0,1322.65,1159100,1259.95
2012-10-04,1320.0,1321.65,1308.65,1317.15,659600,1254.71
2012-10-05,1310.25,1319.35,1055.0,1304.0,1918000,1242.184
2012-10-08,1310.0,1315.25,1285.45,1292.7,842700,1231.4189999999999
2012-10-09,1297.9,1298.8,1285.0,1294.85,645500,1233.468
2012-10-10,1286.0,1301.75,1285.0,1289.35,581900,1228.228
2012-10-11,1290.25,1301.55,1286.05,1289.45,817700,1228.323
2012-10-12,1278.8,1313.65,1273.2,1298.45,1234700,1236.897
2012-10-15,1294.0,1302.4,1287.5,1294.65,407200,1233.277
2012-10-16,1297.0,1310.2,1287.8,1295.9,641300,1234.468
2012-10-17,1301.3,1304.9,1272.0,1283.15,798700,1222.322
2012-10-18,1286.25,1311.0,1280.2,1307.35,723500,1245.375
2012-10-19,1309.0,1311.4,1282.0,1289.7,1412800,1228.562
2012-10-22,1325.1,1334.9,1303.0,1318.9,2698600,1256.377
2012-10-23,1324.0,1324.0,1311.9,1314.6,568300,1252.281
2012-10-24,1314.6,1314.6,1314.6,1314.6,0,1252.281
2012-10-25,1315.0,1323.9,1304.25,1315.35,1127200,1252.996
2012-10-26,1315.35,1315.35,1315.35,1315.35,0,1252.996
2012-10-29,1311.0,1319.8,1300.8,1308.4,407800,1246.375
2012-10-30,1304.4,1322.0,1304.4,1311.5,402600,1249.328
2012-10-31,1309.1,1316.8,1304.0,1315.5,499700,1256.012
2012-11-01,1314.9,1320.35,1310.2,1315.25,789800,1255.7730000000001
2012-11-02,1324.9,1338.0,1318.4,1331.2,836900,1271.002
2012-11-05,1335.9,1343.35,1325.3,1329.6,611900,1269.474
2012-11-06,1325.0,1337.4,1319.45,1320.55,648700,1260.833
2012-11-07,1325.0,1333.35,1321.5,1331.5,529100,1271.288
2012-11-08,1324.0,1334.7,1316.6,1331.2,619500,1271.002
2012-11-09,1330.0,1333.25,1320.9,1324.95,355600,1265.0339999999999
2012-11-12,1320.0,1348.0,1320.0,1334.5,733300,1274.152
2012-11-13,1334.5,1334.5,1334.5,1334.5,0,1274.152
2012-11-14,1334.5,1334.5,1334.5,1334.5,0,1274.152
2012-11-15,1320.1,1322.0,1291.0,1294.15,867700,1235.627
2012-11-16,1299.8,1306.8,1280.1,1286.8,799400,1228.61
2012-11-19,1290.1,1295.0,1258.5,1262.35,838100,1205.265
2012-11-20,1275.0,1282.9,1256.05,1272.8,628000,1215.243
2012-11-21,1276.25,1294.7,1276.25,1282.2,470800,1224.2169999999999
2012-11-22,1282.1,1284.1,1271.0,1276.45,305800,1218.7269999999999
2012-11-23,1282.0,1291.4,1271.25,1288.6,374800,1230.328
2012-11-26,1288.0,1295.7,1285.0,1293.7,228100,1235.197
2012-11-27,1299.9,1299.9,1288.3,1295.2,669000,1236.63
2012-11-28,1295.2,1295.2,1295.2,1295.2,0,1236.63
2012-11-29,1310.0,1312.0,1292.35,1298.1,1735200,1239.3980000000001
2012-11-30,1295.0,1325.0,1291.1,1314.0,1789600,1254.579
2012-12-03,1315.0,1322.0,1305.2,1316.8,659700,1257.253
2012-12-04,1315.1,1321.8,1292.9,1299.45,797500,1240.687
2012-12-05,1300.0,1307.55,1288.6,1297.9,895000,1239.208
2012-12-06,1295.0,1295.0,1269.0,1280.7,1185000,1222.785
2012-12-07,1276.65,1280.7,1257.05,1264.15,978600,1206.984
2012-12-10,1262.1,1266.8,1231.2,1237.2,1514700,1181.252
2012-12-11,1235.0,1243.0,1210.35,1219.7,2463400,1164.5439999999999
2012-12-12,1224.9,1241.0,1221.1,1225.8,1243900,1170.368
2012-12-13,1230.1,1234.6,1217.1,1222.55,1148500,1167.265
2012-12-14,1217.0,1245.0,1216.15,1242.9,1098400,1186.695
2012-12-17,1239.15,1248.9,1202.1,1205.5,2241400,1150.986
2012-12-18,1214.7,1225.0,1197.0,1210.65,2344200,1155.903
2012-12-19,1216.1,1236.55,1216.1,1232.65,3321000,1176.9080000000001
2012-12-20,1227.15,1255.0,1227.15,1252.05,1157000,1195.431
2012-12-21,1250.0,1264.4,1237.7,1258.7,1228900,1201.78
2012-12-24,1262.0,1271.1,1260.1,1266.2,627400,1208.941
2012-12-25,1266.2,1266.2,1266.2,1266.2,0,1208.941
2012-12-26,1267.0,1269.15,1255.3,1262.2,717600,1205.122
2012-12-27,1264.9,1264.9,1247.65,1250.95,997000,1194.381
2012-12-28,1254.0,1272.0,1250.75,1267.5,750800,1210.182
2012-12-31,1261.0,1265.6,1252.0,1255.85,352000,1199.059
2013-01-01,1266.95,1267.9,1260.0,1264.15,254700,1206.984
2013-01-02,1267.0,1272.4,1255.55,1263.3,940100,1206.172
2013-01-03,1265.0,1284.0,1259.95,1280.6,1317500,1222.69
2013-01-04,1285.0,1301.0,1280.9,1299.2,2614300,1240.4489999999998
2013-01-07,1300.0,1304.0,1290.25,1294.85,910300,1236.295
2013-01-08,1295.0,1304.3,1294.3,1300.25,1170900,1241.451
2013-01-09,1301.0,1307.4,1273.15,1276.6,1567900,1218.871
2013-01-10,1279.9,1282.1,1255.3,1258.4,2261400,1201.494
2013-01-11,1290.0,1322.5,1290.0,1306.35,3902500,1247.275
2013-01-14,1319.0,1348.45,1307.35,1334.5,2895100,1274.152
2013-01-15,1390.0,1400.0,1327.0,1337.45,4131400,1276.969
2013-01-16,1336.9,1355.0,1309.0,1347.75,2054700,1286.803
2013-01-17,1349.7,1371.8,1343.0,1362.0,1514200,1300.4089999999999
2013-01-18,1362.5,1366.05,1338.05,1351.0,720200,1289.906
2013-01-21,1352.5,1354.9,1327.1,1330.0,630000,1269.856
2013-01-22,1326.0,1331.7,1308.1,1317.5,693300,1257.921
2013-01-23,1315.75,1323.75,1298.4,1311.95,938800,1255.481
2013-01-24,1305.0,1336.9,1305.0,1328.55,1749200,1271.367
2013-01-25,1323.75,1345.0,1323.75,1340.5,760500,1282.802
2013-01-28,1340.3,1349.95,1337.95,1345.05,1214000,1287.156
2013-01-29,1341.2,1356.55,1340.3,1344.95,865900,1287.0610000000001
2013-01-30,1341.0,1349.85,1335.8,1346.15,1139500,1288.2089999999998
2013-01-31,1348.85,1352.45,1326.4,1344.15,2156500,1286.295
